fd,type,laddr,raddr,pid,detection_time,closed_time
59,1,"addr(ip='192.168.1.38', port=53296)","addr(ip='34.120.186.93', port=443)",4093,1620573635,1620573706
-1,1,"addr(ip='192.168.1.38', port=53298)","addr(ip='34.120.186.93', port=443)",0,1620573645,1620573706
47,1,"addr(ip='192.168.1.38', port=49744)","addr(ip='34.206.108.81', port=443)",4093,1620573534,1620573716
-1,1,"addr(ip='192.168.1.38', port=53300)","addr(ip='34.120.186.93', port=443)",0,1620573655,1620573716
46,1,"addr(ip='192.168.1.38', port=53302)","addr(ip='34.120.186.93', port=443)",4093,1620573655,1620573726
-1,1,"addr(ip='192.168.1.38', port=53304)","addr(ip='34.120.186.93', port=443)",0,1620573665,1620573726
-1,1,"addr(ip='192.168.1.38', port=53312)","addr(ip='91.198.174.192', port=443)",0,1620571979,1620573736
38,1,"addr(ip='192.168.1.38', port=53312)","addr(ip='34.120.186.93', port=443)",4093,1620573665,1620573736
38,2,"addr(ip='192.168.1.38', port=44320)","addr(ip='142.250.185.14', port=443)",4093,1620573706,1620573736
38,1,"addr(ip='192.168.1.38', port=53314)","addr(ip='34.120.186.93', port=443)",4093,1620573675,1620573746
38,1,"addr(ip='192.168.1.38', port=53316)","addr(ip='34.120.186.93', port=443)",4093,1620573685,1620573756
31,1,"addr(ip='192.168.1.38', port=37024)","addr(ip='52.114.92.149', port=443)",2729,1620573625,1620573766
-1,1,"addr(ip='192.168.1.38', port=55302)","addr(ip='35.224.170.84', port=80)",0,1620573706,1620573766
-1,1,"addr(ip='192.168.1.38', port=53320)","addr(ip='34.120.186.93', port=443)",0,1620573706,1620573766
64,1,"addr(ip='192.168.1.38', port=45900)","addr(ip='142.250.185.14', port=443)",4093,1620573706,1620573776
-1,1,"addr(ip='192.168.1.38', port=53324)","addr(ip='34.120.186.93', port=443)",0,1620573716,1620573776
64,1,"addr(ip='192.168.1.38', port=53326)","addr(ip='34.120.186.93', port=443)",4093,1620573716,1620573786
-1,1,"addr(ip='192.168.1.38', port=53334)","addr(ip='34.120.186.93', port=443)",0,1620573736,1620573796
-1,1,"addr(ip='192.168.1.38', port=53336)","addr(ip='34.120.186.93', port=443)",0,1620573746,1620573807
-1,1,"addr(ip='192.168.1.38', port=53338)","addr(ip='34.120.186.93', port=443)",0,1620573756,1620573817
38,1,"addr(ip='192.168.1.38', port=53340)","addr(ip='34.120.186.93', port=443)",4093,1620573766,1620573827
-1,1,"addr(ip='192.168.1.38', port=53342)","addr(ip='34.120.186.93', port=443)",0,1620573776,1620573837
38,2,"addr(ip='192.168.1.38', port=57600)","addr(ip='142.250.184.174', port=443)",4093,1620573807,1620573837
-1,1,"addr(ip='192.168.1.38', port=45724)","addr(ip='162.247.243.146', port=443)",0,1620573786,1620573847
-1,1,"addr(ip='192.168.1.38', port=53346)","addr(ip='34.120.186.93', port=443)",0,1620573786,1620573847
-1,1,"addr(ip='192.168.1.38', port=53348)","addr(ip='34.120.186.93', port=443)",0,1620573786,1620573857
-1,1,"addr(ip='192.168.1.38', port=46782)","addr(ip='34.107.195.226', port=443)",0,1620573796,1620573867
67,1,"addr(ip='192.168.1.38', port=34335)","addr(ip='52.113.194.132', port=443)",4462,1620573796,1620573867
-1,1,"addr(ip='192.168.1.38', port=53350)","addr(ip='34.120.186.93', port=443)",0,1620573796,1620573867
-1,1,"addr(ip='192.168.1.38', port=45794)","addr(ip='142.250.184.174', port=443)",0,1620573807,1620573867
-1,1,"addr(ip='192.168.1.38', port=53358)","addr(ip='34.120.186.93', port=443)",0,1620573837,1620573897
40,1,"addr(ip='192.168.1.38', port=42542)","addr(ip='63.34.1.133', port=443)",4093,1620571929,1620573907
64,1,"addr(ip='192.168.1.38', port=59892)","addr(ip='13.107.21.200', port=443)",4093,1620572787,1620573907
46,1,"addr(ip='192.168.1.38', port=59872)","addr(ip='3.222.210.64', port=443)",4093,1620573665,1620573907
41,1,"addr(ip='192.168.1.38', port=38482)","addr(ip='52.0.218.127', port=443)",4093,1620573665,1620573907
49,1,"addr(ip='192.168.1.38', port=38486)","addr(ip='52.0.218.127', port=443)",4093,1620573665,1620573907
47,1,"addr(ip='192.168.1.38', port=59892)","addr(ip='3.222.210.64', port=443)",4093,1620573726,1620573907
-1,1,"addr(ip='192.168.1.38', port=53360)","addr(ip='34.120.186.93', port=443)",0,1620573857,1620573918
-1,1,"addr(ip='192.168.1.38', port=53362)","addr(ip='34.120.186.93', port=443)",0,1620573857,1620573918
283,2,"addr(ip='192.168.1.38', port=57286)",(),4054,1620573938,1620573948
-1,1,"addr(ip='192.168.1.38', port=48750)","addr(ip='34.122.121.32', port=80)",0,1620573998,1620574008
56,2,"addr(ip='192.168.1.38', port=55658)","addr(ip='142.250.185.10', port=443)",4093,1620572494,1620574069
283,2,"addr(ip='192.168.1.38', port=55658)",(),4054,1620574059,1620574069
65,1,"addr(ip='192.168.1.38', port=60110)","addr(ip='92.123.56.158', port=443)",4093,1620574079,1620574090
31,1,"addr(ip='192.168.1.38', port=37332)","addr(ip='52.113.205.36', port=443)",2729,1620573807,1620574110
69,1,"addr(ip='192.168.1.38', port=46804)","addr(ip='34.107.195.226', port=443)",4093,1620574039,1620574110
-1,1,"addr(ip='192.168.1.38', port=46806)","addr(ip='34.107.195.226', port=443)",0,1620574049,1620574110
69,1,"addr(ip='192.168.1.38', port=46808)","addr(ip='34.107.195.226', port=443)",4093,1620574049,1620574120
40,1,"addr(ip='192.168.1.38', port=38542)","addr(ip='52.0.218.127', port=443)",4093,1620573907,1620574140
49,1,"addr(ip='192.168.1.38', port=38546)","addr(ip='52.0.218.127', port=443)",4093,1620573907,1620574140
38,1,"addr(ip='192.168.1.38', port=42524)","addr(ip='34.236.118.87', port=443)",4093,1620573907,1620574140
46,1,"addr(ip='192.168.1.38', port=42528)","addr(ip='34.236.118.87', port=443)",4093,1620573907,1620574140
283,2,"addr(ip='192.168.1.38', port=52699)",(),4054,1620574180,1620574190
59,1,"addr(ip='192.168.1.38', port=39652)","addr(ip='162.247.243.147', port=443)",4093,1620574140,1620574211
32,1,"addr(ip='192.168.1.38', port=40034)","addr(ip='52.113.194.132', port=443)",2729,1620574120,1620574241
30,2,"addr(ip='127.0.0.1', port=53995)","addr(ip='127.0.0.53', port=53)",10363,1620574231,1620574241
-1,2,"addr(ip='192.168.1.38', port=36928)","addr(ip='80.58.61.250', port=53)",0,1620574231,1620574241
33,1,"addr(ip='192.168.1.38', port=40048)","addr(ip='52.113.194.132', port=443)",2729,1620574160,1620574281
-1,1,"addr(ip='192.168.1.38', port=53398)","addr(ip='34.120.186.93', port=443)",0,1620574221,1620574281
89,2,"addr(ip='192.168.1.38', port=38650)","addr(ip='172.217.17.10', port=443)",4093,1620573433,1620574291
31,1,"addr(ip='192.168.1.38', port=38650)","addr(ip='52.113.199.99', port=443)",2729,1620574120,1620574291
48,1,"addr(ip='192.168.1.38', port=39472)","addr(ip='149.154.165.120', port=443)",30276,1620574231,1620574311
59,1,"addr(ip='192.168.1.38', port=53406)","addr(ip='34.120.186.93', port=443)",4093,1620574241,1620574311
283,2,"addr(ip='192.168.1.38', port=44348)",(),4054,1620574301,1620574311
-1,1,"addr(ip='192.168.1.38', port=53408)","addr(ip='34.120.186.93', port=443)",0,1620574281,1620574342
59,1,"addr(ip='192.168.1.38', port=53410)","addr(ip='34.120.186.93', port=443)",4093,1620574281,1620574352
59,2,"addr(ip='192.168.1.38', port=50732)","addr(ip='142.250.185.10', port=443)",4093,1620574321,1620574352
-1,1,"addr(ip='192.168.1.38', port=57098)","addr(ip='35.232.111.17', port=80)",0,1620574301,1620574362
40,1,"addr(ip='192.168.1.38', port=50262)","addr(ip='54.173.95.250', port=443)",4093,1620574140,1620574382
38,1,"addr(ip='192.168.1.38', port=48708)","addr(ip='23.21.170.170', port=443)",4093,1620574140,1620574382
46,1,"addr(ip='192.168.1.38', port=48712)","addr(ip='23.21.170.170', port=443)",4093,1620574150,1620574382
49,1,"addr(ip='192.168.1.38', port=50266)","addr(ip='54.173.95.250', port=443)",4093,1620574150,1620574382
48,1,"addr(ip='192.168.1.38', port=39490)","addr(ip='149.154.165.120', port=443)",30276,1620574301,1620574382
-1,1,"addr(ip='192.168.1.38', port=36294)","addr(ip='142.250.185.10', port=443)",0,1620574321,1620574382
33,1,"addr(ip='192.168.1.38', port=40066)","addr(ip='52.113.194.132', port=443)",2729,1620574301,1620574422
283,2,"addr(ip='192.168.1.38', port=35052)",(),4054,1620574422,1620574432
48,1,"addr(ip='192.168.1.38', port=39498)","addr(ip='149.154.165.120', port=443)",30276,1620574372,1620574453
51,1,"addr(ip='192.168.1.38', port=39500)","addr(ip='149.154.165.120', port=443)",30276,1620574372,1620574453
32,1,"addr(ip='192.168.1.38', port=54682)","addr(ip='20.190.160.135', port=443)",2729,1620574301,1620574473
48,1,"addr(ip='192.168.1.38', port=39514)","addr(ip='149.154.165.120', port=443)",30276,1620574392,1620574473
52,1,"addr(ip='192.168.1.38', port=39516)","addr(ip='149.154.165.120', port=443)",30276,1620574392,1620574473
31,1,"addr(ip='192.168.1.38', port=58524)","addr(ip='52.113.199.109', port=443)",2729,1620574342,1620574483
48,1,"addr(ip='192.168.1.38', port=39522)","addr(ip='149.154.165.120', port=443)",30276,1620574432,1620574503
48,1,"addr(ip='192.168.1.38', port=39528)","addr(ip='149.154.165.120', port=443)",30276,1620574443,1620574523
-1,1,"addr(ip='192.168.1.38', port=53460)","addr(ip='34.120.186.93', port=443)",0,1620574523,1620574584
96,1,"addr(ip='192.168.1.38', port=55872)","addr(ip='3.209.133.241', port=443)",4093,1620571868,1620574624
40,1,"addr(ip='192.168.1.38', port=50306)","addr(ip='54.173.95.250', port=443)",4093,1620574382,1620574624
49,1,"addr(ip='192.168.1.38', port=55876)","addr(ip='52.45.140.234', port=443)",4093,1620574382,1620574624
38,1,"addr(ip='192.168.1.38', port=55872)","addr(ip='52.45.140.234', port=443)",4093,1620574382,1620574624
47,1,"addr(ip='192.168.1.38', port=50310)","addr(ip='54.173.95.250', port=443)",4093,1620574382,1620574624
-1,1,"addr(ip='192.168.1.38', port=39730)","addr(ip='162.247.243.147', port=443)",0,1620574564,1620574624
-1,1,"addr(ip='192.168.1.38', port=60098)","addr(ip='152.199.19.160', port=443)",0,1620574594,1620574654
59,1,"addr(ip='192.168.1.38', port=53478)","addr(ip='34.120.186.93', port=443)",4093,1620574725,1620574796
59,1,"addr(ip='192.168.1.38', port=53480)","addr(ip='34.120.186.93', port=443)",4093,1620574745,1620574816
-1,1,"addr(ip='192.168.1.38', port=46912)","addr(ip='34.107.195.226', port=443)",0,1620574755,1620574816
31,1,"addr(ip='192.168.1.38', port=56100)","addr(ip='52.114.104.174', port=443)",2729,1620574523,1620574826
59,1,"addr(ip='192.168.1.38', port=53484)","addr(ip='34.120.186.93', port=443)",4093,1620574785,1620574856
59,1,"addr(ip='192.168.1.38', port=53488)","addr(ip='34.120.186.93', port=443)",4093,1620574826,1620574896
59,1,"addr(ip='192.168.1.38', port=53492)","addr(ip='34.120.186.93', port=443)",4093,1620574846,1620574917
59,2,"addr(ip='192.168.1.38', port=56710)","addr(ip='216.58.215.131', port=443)",4093,1620574896,1620574917
38,1,"addr(ip='192.168.1.38', port=35026)","addr(ip='52.20.51.107', port=443)",4093,1620574624,1620574927
47,1,"addr(ip='192.168.1.38', port=50346)","addr(ip='54.173.95.250', port=443)",4093,1620574624,1620574927
49,1,"addr(ip='192.168.1.38', port=35030)","addr(ip='52.20.51.107', port=443)",4093,1620574624,1620574927
40,1,"addr(ip='192.168.1.38', port=50342)","addr(ip='54.173.95.250', port=443)",4093,1620574624,1620574927
-1,1,"addr(ip='192.168.1.38', port=53494)","addr(ip='34.120.186.93', port=443)",0,1620574866,1620574927
59,1,"addr(ip='192.168.1.38', port=53496)","addr(ip='34.120.186.93', port=443)",4093,1620574866,1620574937
59,1,"addr(ip='192.168.1.38', port=53498)","addr(ip='34.120.186.93', port=443)",4093,1620574886,1620574947
-1,1,"addr(ip='192.168.1.38', port=53502)","addr(ip='34.120.186.93', port=443)",0,1620574896,1620574957
-1,1,"addr(ip='192.168.1.38', port=58342)","addr(ip='216.58.215.131', port=443)",0,1620574896,1620574957
65,1,"addr(ip='192.168.1.38', port=53504)","addr(ip='34.120.186.93', port=443)",4093,1620574896,1620574967
-1,1,"addr(ip='192.168.1.38', port=46938)","addr(ip='34.107.195.226', port=443)",0,1620574906,1620574977
-1,1,"addr(ip='192.168.1.38', port=45890)","addr(ip='162.247.243.146', port=443)",0,1620574927,1620574987
31,1,"addr(ip='192.168.1.38', port=55280)","addr(ip='52.113.199.108', port=443)",2729,1620574836,1620575007
59,1,"addr(ip='192.168.1.38', port=53520)","addr(ip='34.120.186.93', port=443)",4093,1620574937,1620575007
-1,1,"addr(ip='192.168.1.38', port=46952)","addr(ip='34.107.195.226', port=443)",0,1620574947,1620575007
-1,1,"addr(ip='192.168.1.38', port=53524)","addr(ip='34.120.186.93', port=443)",0,1620574997,1620575058
-1,1,"addr(ip='192.168.1.38', port=53526)","addr(ip='34.120.186.93', port=443)",0,1620575007,1620575068
-1,1,"addr(ip='192.168.1.38', port=53528)","addr(ip='34.120.186.93', port=443)",0,1620575038,1620575099
-1,1,"addr(ip='192.168.1.38', port=53530)","addr(ip='34.120.186.93', port=443)",0,1620575058,1620575119
59,1,"addr(ip='192.168.1.38', port=53532)","addr(ip='34.120.186.93', port=443)",4093,1620575058,1620575129
-1,1,"addr(ip='192.168.1.38', port=53536)","addr(ip='34.120.186.93', port=443)",0,1620575088,1620575149
283,2,"addr(ip='192.168.1.38', port=55594)",(),4054,1620575139,1620575149
-1,1,"addr(ip='192.168.1.38', port=53538)","addr(ip='34.120.186.93', port=443)",0,1620575099,1620575159
67,1,"addr(ip='192.168.1.38', port=60274)","addr(ip='92.123.56.158', port=443)",4093,1620575159,1620575169
31,1,"addr(ip='192.168.1.38', port=51078)","addr(ip='52.114.92.152', port=443)",2729,1620575068,1620575199
40,1,"addr(ip='192.168.1.38', port=60182)","addr(ip='35.174.210.7', port=443)",4093,1620574927,1620575220
38,1,"addr(ip='192.168.1.38', port=60976)","addr(ip='54.175.248.252', port=443)",4093,1620574927,1620575220
49,1,"addr(ip='192.168.1.38', port=60982)","addr(ip='54.175.248.252', port=443)",4093,1620574927,1620575220
-1,1,"addr(ip='192.168.1.38', port=53540)","addr(ip='34.120.186.93', port=443)",0,1620575159,1620575220
59,1,"addr(ip='192.168.1.38', port=53542)","addr(ip='34.120.186.93', port=443)",4093,1620575159,1620575230
-1,1,"addr(ip='192.168.1.38', port=53546)","addr(ip='34.120.186.93', port=443)",0,1620575189,1620575250
59,1,"addr(ip='192.168.1.38', port=53548)","addr(ip='34.120.186.93', port=443)",4093,1620575189,1620575260
-1,1,"addr(ip='192.168.1.38', port=57232)","addr(ip='35.232.111.17', port=80)",0,1620575199,1620575260
283,2,"addr(ip='192.168.1.38', port=56159)",(),4054,1620575260,1620575270
46,1,"addr(ip='192.168.1.38', port=60184)","addr(ip='35.174.210.7', port=443)",4093,1620574927,1620575280
59,1,"addr(ip='192.168.1.38', port=39818)","addr(ip='162.247.243.147', port=443)",4093,1620575220,1620575290
-1,1,"addr(ip='192.168.1.38', port=53562)","addr(ip='34.120.186.93', port=443)",0,1620575250,1620575311
-1,1,"addr(ip='192.168.1.38', port=53564)","addr(ip='34.120.186.93', port=443)",0,1620575260,1620575321
59,2,"addr(ip='192.168.1.38', port=58618)","addr(ip='172.217.17.3', port=443)",4093,1620575301,1620575321
-1,1,"addr(ip='192.168.1.38', port=53566)","addr(ip='34.120.186.93', port=443)",0,1620575270,1620575331
59,1,"addr(ip='192.168.1.38', port=53568)","addr(ip='34.120.186.93', port=443)",4093,1620575280,1620575351
-1,1,"addr(ip='192.168.1.38', port=47002)","addr(ip='34.107.195.226', port=443)",0,1620575290,1620575351
65,1,"addr(ip='192.168.1.38', port=47004)","addr(ip='34.107.195.226', port=443)",4093,1620575290,1620575361
-1,1,"addr(ip='192.168.1.38', port=57782)","addr(ip='172.217.17.3', port=443)",0,1620575301,1620575361
34,1,"addr(ip='192.168.1.38', port=46832)","addr(ip='140.82.114.26', port=443)",4093,1620573403,1620575381
72,1,"addr(ip='192.168.1.38', port=47010)","addr(ip='34.107.195.226', port=443)",4093,1620575311,1620575381
64,1,"addr(ip='192.168.1.38', port=53578)","addr(ip='34.120.186.93', port=443)",4093,1620575311,1620575381
46,2,"addr(ip='192.168.1.38', port=53499)","addr(ip='142.250.200.67', port=443)",4093,1620573423,1620575391
283,2,"addr(ip='192.168.1.38', port=53499)",(),4054,1620575381,1620575391
65,1,"addr(ip='192.168.1.38', port=47012)","addr(ip='34.107.195.226', port=443)",4093,1620575341,1620575412
-1,1,"addr(ip='192.168.1.38', port=53586)","addr(ip='34.120.186.93', port=443)",0,1620575371,1620575432
15,1,"addr(ip='192.168.1.38', port=37688)","addr(ip='142.250.185.1', port=443)",1986,1620575422,1620575432
-1,1,"addr(ip='192.168.1.38', port=53588)","addr(ip='34.120.186.93', port=443)",0,1620575381,1620575442
59,2,"addr(ip='192.168.1.38', port=49091)","addr(ip='142.250.184.174', port=443)",4093,1620575412,1620575442
65,2,"addr(ip='192.168.1.38', port=50472)","addr(ip='142.250.185.3', port=443)",4093,1620575412,1620575442
48,1,"addr(ip='192.168.1.38', port=41630)","addr(ip='54.197.94.49', port=443)",4093,1620575230,1620575462
40,1,"addr(ip='192.168.1.38', port=41626)","addr(ip='54.197.94.49', port=443)",4093,1620575230,1620575462
38,1,"addr(ip='192.168.1.38', port=60224)","addr(ip='35.174.210.7', port=443)",4093,1620575230,1620575462
65,1,"addr(ip='192.168.1.38', port=47024)","addr(ip='34.107.195.226', port=443)",4093,1620575391,1620575462
59,1,"addr(ip='192.168.1.38', port=53592)","addr(ip='34.120.186.93', port=443)",4093,1620575391,1620575462
-1,1,"addr(ip='192.168.1.38', port=42944)","addr(ip='142.250.185.3', port=443)",0,1620575412,1620575472
33,1,"addr(ip='192.168.1.38', port=40236)","addr(ip='52.113.194.132', port=443)",2729,1620575361,1620575482
-1,1,"addr(ip='192.168.1.38', port=34430)","addr(ip='216.58.215.138', port=443)",0,1620575422,1620575482
-1,1,"addr(ip='192.168.1.38', port=38374)","addr(ip='142.250.201.74', port=443)",0,1620575422,1620575482
-1,1,"addr(ip='192.168.1.38', port=56936)","addr(ip='142.250.200.77', port=443)",0,1620575422,1620575482
59,2,"addr(ip='192.168.1.38', port=36360)","addr(ip='142.250.201.74', port=443)",4093,1620575452,1620575482
63,1,"addr(ip='192.168.1.38', port=53600)","addr(ip='34.120.186.93', port=443)",4093,1620575412,1620575492
-1,1,"addr(ip='192.168.1.38', port=38378)","addr(ip='142.250.201.74', port=443)",0,1620575422,1620575492
-1,1,"addr(ip='192.168.1.38', port=47034)","addr(ip='34.107.195.226', port=443)",0,1620575422,1620575492
-1,1,"addr(ip='192.168.1.38', port=38382)","addr(ip='142.250.201.74', port=443)",0,1620575432,1620575492
-1,1,"addr(ip='192.168.1.38', port=38392)","addr(ip='142.250.201.74', port=443)",0,1620575432,1620575492
-1,1,"addr(ip='192.168.1.38', port=47054)","addr(ip='34.107.195.226', port=443)",0,1620575432,1620575492
-1,1,"addr(ip='192.168.1.38', port=38388)","addr(ip='142.250.201.74', port=443)",0,1620575432,1620575492
-1,1,"addr(ip='192.168.1.38', port=38396)","addr(ip='142.250.201.74', port=443)",0,1620575432,1620575492
-1,1,"addr(ip='192.168.1.38', port=38400)","addr(ip='142.250.201.74', port=443)",0,1620575452,1620575512
283,2,"addr(ip='192.168.1.38', port=57946)",(),4054,1620575502,1620575512
59,2,"addr(ip='192.168.1.38', port=36300)","addr(ip='172.217.168.174', port=443)",4093,1620575502,1620575533
31,1,"addr(ip='192.168.1.38', port=59568)","addr(ip='52.113.199.102', port=443)",2729,1620575240,1620575543
63,1,"addr(ip='192.168.1.38', port=60792)","addr(ip='172.217.168.174', port=443)",4093,1620575502,1620575573
